"sex","lh","l","m","s","p_type","p_value"
"girls",93.5,-0.3833,13.5142,0.08951,"99th",16.789
"girls",93.6,-0.3833,13.5391,0.08952,"99th",16.821
"girls",93.7,-0.3833,13.5641,0.08954,"99th",16.853
"girls",93.8,-0.3833,13.5892,0.08955,"99th",16.884
"girls",93.9,-0.3833,13.6142,0.08957,"99th",16.916
"girls",94,-0.3833,13.6393,0.08959,"99th",16.948
"girls",94.1,-0.3833,13.6644,0.0896,"99th",16.98
"girls",94.2,-0.3833,13.6895,0.08962,"99th",17.012
"girls",94.3,-0.3833,13.7146,0.08963,"99th",17.044
"girls",94.4,-0.3833,13.7398,0.08965,"99th",17.076
"girls",94.5,-0.3833,13.765,0.08967,"99th",17.108
"girls",94.6,-0.3833,13.7902,0.08968,"99th",17.14
"girls",94.7,-0.3833,13.8155,0.0897,"99th",17.172
"girls",94.8,-0.3833,13.8408,0.08972,"99th",17.204
"girls",94.9,-0.3833,13.8661,0.08974,"99th",17.237
"girls",95,-0.3833,13.8914,0.08975,"99th",17.269
"girls",95.1,-0.3833,13.9168,0.08977,"99th",17.301
"girls",95.2,-0.3833,13.9422,0.08979,"99th",17.333
"girls",95.3,-0.3833,13.9676,0.08981,"99th",17.366
"girls",95.4,-0.3833,13.9931,0.08983,"99th",17.399
"girls",95.5,-0.3833,14.0186,0.08984,"99th",17.431
"girls",95.6,-0.3833,14.0441,0.08986,"99th",17.463
"girls",95.7,-0.3833,14.0697,0.08988,"99th",17.496
"girls",95.8,-0.3833,14.0953,0.0899,"99th",17.529
"girls",95.9,-0.3833,14.1209,0.08992,"99th",17.561
"girls",96,-0.3833,14.1466,0.08994,"99th",17.594
"girls",96.1,-0.3833,14.1724,0.08996,"99th",17.627
"girls",96.2,-0.3833,14.1981,0.08998,"99th",17.66
"girls",96.3,-0.3833,14.2239,0.09,"99th",17.693
"girls",96.4,-0.3833,14.2498,0.09002,"99th",17.726
"girls",96.5,-0.3833,14.2757,0.09004,"99th",17.759
"girls",96.6,-0.3833,14.3016,0.09006,"99th",17.792
"girls",96.7,-0.3833,14.3276,0.09008,"99th",17.826
"girls",96.8,-0.3833,14.3537,0.0901,"99th",17.859
"girls",96.9,-0.3833,14.3798,0.09012,"99th",17.892
"girls",97,-0.3833,14.4059,0.09015,"99th",17.926
"girls",97.1,-0.3833,14.4321,0.09017,"99th",17.96
"girls",97.2,-0.3833,14.4584,0.09019,"99th",17.993
"girls",97.3,-0.3833,14.4848,0.09021,"99th",18.027
"girls",97.4,-0.3833,14.5112,0.09023,"99th",18.061
"girls",97.5,-0.3833,14.5376,0.09026,"99th",18.095
"girls",97.6,-0.3833,14.5642,0.09028,"99th",18.129
"girls",97.7,-0.3833,14.5908,0.0903,"99th",18.163
"girls",97.8,-0.3833,14.6174,0.09033,"99th",18.198
"girls",97.9,-0.3833,14.6442,0.09035,"99th",18.232
"girls",98,-0.3833,14.671,0.09037,"99th",18.266
"girls",98.1,-0.3833,14.6979,0.0904,"99th",18.301
"girls",98.2,-0.3833,14.7248,0.09042,"99th",18.336
"girls",98.3,-0.3833,14.7519,0.09044,"99th",18.37
"girls",98.4,-0.3833,14.779,0.09047,"99th",18.405
"girls",98.5,-0.3833,14.8062,0.09049,"99th",18.44
"girls",98.6,-0.3833,14.8334,0.09052,"99th",18.476
"girls",98.7,-0.3833,14.8608,0.09054,"99th",18.511
"girls",98.8,-0.3833,14.8882,0.09057,"99th",18.546
"girls",98.9,-0.3833,14.9157,0.09059,"99th",18.581
"girls",99,-0.3833,14.9434,0.09062,"99th",18.617
"girls",99.1,-0.3833,14.9711,0.09064,"99th",18.653
"girls",99.2,-0.3833,14.9989,0.09067,"99th",18.689
"girls",99.3,-0.3833,15.0267,0.09069,"99th",18.724
"girls",99.4,-0.3833,15.0547,0.09072,"99th",18.761
"girls",99.5,-0.3833,15.0828,0.09075,"99th",18.797
"girls",99.6,-0.3833,15.1109,0.09077,"99th",18.833
"girls",99.7,-0.3833,15.1392,0.0908,"99th",18.87
"girls",99.8,-0.3833,15.1676,0.09083,"99th",18.907
"girls",99.9,-0.3833,15.196,0.09085,"99th",18.943
"girls",100,-0.3833,15.2246,0.09088,"99th",18.98
"girls",100.1,-0.3833,15.2532,0.09091,"99th",19.017
"girls",100.2,-0.3833,15.2819,0.09093,"99th",19.054
"girls",100.3,-0.3833,15.3108,0.09096,"99th",19.091
"girls",100.4,-0.3833,15.3397,0.09099,"99th",19.129
"girls",100.5,-0.3833,15.3687,0.09102,"99th",19.167
"girls",100.6,-0.3833,15.3979,0.09105,"99th",19.204
"girls",100.7,-0.3833,15.4271,0.09107,"99th",19.242
"girls",100.8,-0.3833,15.4564,0.0911,"99th",19.28
"girls",100.9,-0.3833,15.4858,0.09113,"99th",19.318
"girls",101,-0.3833,15.5154,0.09116,"99th",19.356
"girls",101.1,-0.3833,15.545,0.09119,"99th",19.395
"girls",101.2,-0.3833,15.5747,0.09122,"99th",19.433
"girls",101.3,-0.3833,15.6046,0.09125,"99th",19.472
"girls",101.4,-0.3833,15.6345,0.09128,"99th",19.511
"girls",101.5,-0.3833,15.6646,0.09131,"99th",19.55
"girls",101.6,-0.3833,15.6947,0.09133,"99th",19.588
"girls",101.7,-0.3833,15.725,0.09136,"99th",19.628
"girls",101.8,-0.3833,15.7553,0.09139,"99th",19.667
"girls",101.9,-0.3833,15.7858,0.09142,"99th",19.707
"girls",102,-0.3833,15.8164,0.09146,"99th",19.747
"girls",102.1,-0.3833,15.847,0.09149,"99th",19.787
"girls",102.2,-0.3833,15.8778,0.09152,"99th",19.827
"girls",102.3,-0.3833,15.9087,0.09155,"99th",19.867
"girls",102.4,-0.3833,15.9396,0.09158,"99th",19.907
"girls",102.5,-0.3833,15.9707,0.09161,"99th",19.947
"girls",102.6,-0.3833,16.0019,0.09164,"99th",19.988
"girls",102.7,-0.3833,16.0332,0.09167,"99th",20.028
"girls",102.8,-0.3833,16.0645,0.0917,"99th",20.069
"girls",102.9,-0.3833,16.096,0.09173,"99th",20.11
"girls",103,-0.3833,16.1276,0.09177,"99th",20.151
"girls",103.1,-0.3833,16.1593,0.0918,"99th",20.192
"girls",103.2,-0.3833,16.191,0.09183,"99th",20.233
"girls",103.3,-0.3833,16.2229,0.09186,"99th",20.275
"girls",103.4,-0.3833,16.2549,0.0919,"99th",20.317
"girls",103.5,-0.3833,16.287,0.09193,"99th",20.359
"girls",103.6,-0.3833,16.3191,0.09196,"99th",20.4
"girls",103.7,-0.3833,16.3514,0.09199,"99th",20.442
"girls",103.8,-0.3833,16.3837,0.09203,"99th",20.485
"girls",103.9,-0.3833,16.4162,0.09206,"99th",20.527
"girls",104,-0.3833,16.4488,0.09209,"99th",20.569
"girls",104.1,-0.3833,16.4814,0.09213,"99th",20.612
"girls",104.2,-0.3833,16.5142,0.09216,"99th",20.655
"girls",104.3,-0.3833,16.547,0.09219,"99th",20.697
"girls",104.4,-0.3833,16.58,0.09223,"99th",20.741
"girls",104.5,-0.3833,16.6131,0.09226,"99th",20.784
"girls",104.6,-0.3833,16.6462,0.09229,"99th",20.827
"girls",104.7,-0.3833,16.6795,0.09233,"99th",20.87
"girls",104.8,-0.3833,16.7129,0.09236,"99th",20.914
"girls",104.9,-0.3833,16.7464,0.0924,"99th",20.958
"girls",105,-0.3833,16.78,0.09243,"99th",21.001
"girls",105.1,-0.3833,16.8137,0.09247,"99th",21.046
"girls",105.2,-0.3833,16.8475,0.0925,"99th",21.09
"girls",105.3,-0.3833,16.8814,0.09254,"99th",21.134
"girls",105.4,-0.3833,16.9154,0.09257,"99th",21.178
"girls",105.5,-0.3833,16.9496,0.09261,"99th",21.223
"girls",105.6,-0.3833,16.9838,0.09264,"99th",21.268
"girls",105.7,-0.3833,17.0182,0.09268,"99th",21.313
"girls",105.8,-0.3833,17.0527,0.09271,"99th",21.358
"girls",105.9,-0.3833,17.0873,0.09275,"99th",21.403
"girls",106,-0.3833,17.122,0.09278,"99th",21.449
"girls",106.1,-0.3833,17.1569,0.09282,"99th",21.494
"girls",106.2,-0.3833,17.1918,0.09286,"99th",21.54
"girls",106.3,-0.3833,17.2269,0.09289,"99th",21.586
"girls",106.4,-0.3833,17.262,0.09293,"99th",21.632
"girls",106.5,-0.3833,17.2973,0.09296,"99th",21.678
"girls",106.6,-0.3833,17.3327,0.093,"99th",21.725
"girls",106.7,-0.3833,17.3683,0.09304,"99th",21.771
"girls",106.8,-0.3833,17.4039,0.09307,"99th",21.818
"girls",106.9,-0.3833,17.4397,0.09311,"99th",21.865
"girls",107,-0.3833,17.4755,0.09315,"99th",21.912
"girls",107.1,-0.3833,17.5115,0.09318,"99th",21.959
"girls",107.2,-0.3833,17.5476,0.09322,"99th",22.006
"girls",107.3,-0.3833,17.5839,0.09326,"99th",22.054
"girls",107.4,-0.3833,17.6202,0.09329,"99th",22.101
"girls",107.5,-0.3833,17.6567,0.09333,"99th",22.149
"girls",107.6,-0.3833,17.6932,0.09337,"99th",22.197
"girls",107.7,-0.3833,17.7299,0.09341,"99th",22.246
"girls",107.8,-0.3833,17.7668,0.09344,"99th",22.294
"girls",107.9,-0.3833,17.8037,0.09348,"99th",22.342
"girls",108,-0.3833,17.8407,0.09352,"99th",22.391
"girls",108.1,-0.3833,17.8779,0.09356,"99th",22.44
"girls",108.2,-0.3833,17.9152,0.09359,"99th",22.488
"girls",108.3,-0.3833,17.9526,0.09363,"99th",22.538
"girls",108.4,-0.3833,17.9901,0.09367,"99th",22.587
"girls",108.5,-0.3833,18.0277,0.09371,"99th",22.636
"girls",108.6,-0.3833,18.0654,0.09375,"99th",22.686
"girls",108.7,-0.3833,18.1033,0.09378,"99th",22.735
"girls",108.8,-0.3833,18.1412,0.09382,"99th",22.785
"girls",108.9,-0.3833,18.1792,0.09386,"99th",22.835
"girls",109,-0.3833,18.2174,0.0939,"99th",22.886
"girls",109.1,-0.3833,18.2556,0.09394,"99th",22.936
"girls",109.2,-0.3833,18.294,0.09397,"99th",22.986
"girls",109.3,-0.3833,18.3324,0.09401,"99th",23.037
"girls",109.4,-0.3833,18.371,0.09405,"99th",23.087
"girls",109.5,-0.3833,18.4096,0.09409,"99th",23.138
"girls",109.6,-0.3833,18.4484,0.09413,"99th",23.189
"girls",109.7,-0.3833,18.4872,0.09417,"99th",23.241
"girls",109.8,-0.3833,18.5262,0.09421,"99th",23.292
"girls",109.9,-0.3833,18.5652,0.09424,"99th",23.343
"girls",110,-0.3833,18.6043,0.09428,"99th",23.394
"girls",110.1,-0.3833,18.6436,0.09432,"99th",23.446
"girls",110.2,-0.3833,18.6829,0.09436,"99th",23.498
"girls",110.3,-0.3833,18.7223,0.0944,"99th",23.55
"girls",110.4,-0.3833,18.7618,0.09444,"99th",23.602
"girls",110.5,-0.3833,18.8015,0.09448,"99th",23.654
"girls",110.6,-0.3833,18.8412,0.09452,"99th",23.707
"girls",110.7,-0.3833,18.8809,0.09456,"99th",23.759
"girls",110.8,-0.3833,18.9208,0.0946,"99th",23.812
"girls",110.9,-0.3833,18.9608,0.09464,"99th",23.864
"girls",111,-0.3833,19.0009,0.09467,"99th",23.917
"girls",111.1,-0.3833,19.041,0.09471,"99th",23.97
"girls",111.2,-0.3833,19.0812,0.09475,"99th",24.023
"girls",111.3,-0.3833,19.1215,0.09479,"99th",24.076
"girls",111.4,-0.3833,19.1619,0.09483,"99th",24.129
"girls",111.5,-0.3833,19.2024,0.09487,"99th",24.183
"girls",111.6,-0.3833,19.243,0.09491,"99th",24.236
"girls",111.7,-0.3833,19.2836,0.09495,"99th",24.29
"girls",111.8,-0.3833,19.3243,0.09499,"99th",24.344
"girls",111.9,-0.3833,19.3651,0.09503,"99th",24.397
"girls",112,-0.3833,19.406,0.09507,"99th",24.451
"girls",112.1,-0.3833,19.447,0.09511,"99th",24.506
"girls",112.2,-0.3833,19.488,0.09515,"99th",24.56
"girls",112.3,-0.3833,19.5291,0.09519,"99th",24.614
"girls",112.4,-0.3833,19.5703,0.09523,"99th",24.668
"girls",112.5,-0.3833,19.6116,0.09527,"99th",24.723
"girls",112.6,-0.3833,19.6529,0.09531,"99th",24.778
"girls",112.7,-0.3833,19.6943,0.09534,"99th",24.832
"girls",112.8,-0.3833,19.7358,0.09538,"99th",24.887
"girls",112.9,-0.3833,19.7774,0.09542,"99th",24.942
"girls",113,-0.3833,19.819,0.09546,"99th",24.997
"girls",113.1,-0.3833,19.8607,0.0955,"99th",25.052
"girls",113.2,-0.3833,19.9024,0.09554,"99th",25.107
"girls",113.3,-0.3833,19.9442,0.09558,"99th",25.162
"girls",113.4,-0.3833,19.9861,0.09562,"99th",25.218
"girls",113.5,-0.3833,20.028,0.09566,"99th",25.273
"girls",113.6,-0.3833,20.07,0.0957,"99th",25.329
"girls",113.7,-0.3833,20.112,0.09574,"99th",25.384
"girls",113.8,-0.3833,20.1541,0.09578,"99th",25.44
"girls",113.9,-0.3833,20.1963,0.09582,"99th",25.496
"girls",114,-0.3833,20.2385,0.09586,"99th",25.552
"girls",114.1,-0.3833,20.2807,0.0959,"99th",25.608
"girls",114.2,-0.3833,20.323,0.09594,"99th",25.664
"girls",114.3,-0.3833,20.3653,0.09598,"99th",25.72
"girls",114.4,-0.3833,20.4077,0.09602,"99th",25.776
"girls",114.5,-0.3833,20.4502,0.09606,"99th",25.832
"girls",114.6,-0.3833,20.4926,0.0961,"99th",25.888
"girls",114.7,-0.3833,20.5351,0.09614,"99th",25.945
"girls",114.8,-0.3833,20.5777,0.09618,"99th",26.001
"girls",114.9,-0.3833,20.6203,0.09622,"99th",26.058
"girls",115,-0.3833,20.6629,0.09626,"99th",26.114
"girls",115.1,-0.3833,20.7056,0.0963,"99th",26.171
"girls",115.2,-0.3833,20.7483,0.09634,"99th",26.227
"girls",115.3,-0.3833,20.791,0.09638,"99th",26.284
"girls",115.4,-0.3833,20.8338,0.09642,"99th",26.341
"girls",115.5,-0.3833,20.8766,0.09646,"99th",26.398
"girls",115.6,-0.3833,20.9194,0.0965,"99th",26.454
"girls",115.7,-0.3833,20.9622,0.09654,"99th",26.511
"girls",115.8,-0.3833,21.0051,0.09658,"99th",26.568
"girls",115.9,-0.3833,21.048,0.09662,"99th",26.625
"girls",116,-0.3833,21.0909,0.09666,"99th",26.682
"girls",116.1,-0.3833,21.1339,0.0967,"99th",26.739
"girls",116.2,-0.3833,21.1769,0.09674,"99th",26.796
"girls",116.3,-0.3833,21.2199,0.09678,"99th",26.853
"girls",116.4,-0.3833,21.2629,0.09682,"99th",26.911
"girls",116.5,-0.3833,21.3059,0.09686,"99th",26.968
"girls",116.6,-0.3833,21.3489,0.09691,"99th",27.026
"girls",116.7,-0.3833,21.392,0.09695,"99th",27.083
"girls",116.8,-0.3833,21.4351,0.09699,"99th",27.14
"girls",116.9,-0.3833,21.4782,0.09703,"99th",27.198
"girls",117,-0.3833,21.5213,0.09707,"99th",27.255
"girls",117.1,-0.3833,21.5644,0.09711,"99th",27.312
"girls",117.2,-0.3833,21.6075,0.09715,"99th",27.37
"girls",117.3,-0.3833,21.6507,0.09719,"99th",27.427
"girls",117.4,-0.3833,21.6938,0.09723,"99th",27.485
"girls",117.5,-0.3833,21.737,0.09727,"99th",27.542
"girls",117.6,-0.3833,21.7802,0.09731,"99th",27.6
"girls",117.7,-0.3833,21.8233,0.09735,"99th",27.657
"girls",117.8,-0.3833,21.8665,0.09739,"99th",27.715
"girls",117.9,-0.3833,21.9097,0.09743,"99th",27.772
"girls",118,-0.3833,21.9529,0.09747,"99th",27.83
"girls",118.1,-0.3833,21.9961,0.09751,"99th",27.888
"girls",118.2,-0.3833,22.0393,0.09755,"99th",27.945
"girls",118.3,-0.3833,22.0825,0.09759,"99th",28.003
"girls",118.4,-0.3833,22.1258,0.09763,"99th",28.061
"girls",118.5,-0.3833,22.169,0.09767,"99th",28.118
"girls",118.6,-0.3833,22.2122,0.09771,"99th",28.176
"girls",118.7,-0.3833,22.2554,0.09775,"99th",28.234
"girls",118.8,-0.3833,22.2986,0.0978,"99th",28.292
"girls",118.9,-0.3833,22.3419,0.09784,"99th",28.35
"girls",119,-0.3833,22.3851,0.09788,"99th",28.408
"girls",119.1,-0.3833,22.4283,0.09792,"99th",28.465
"girls",119.2,-0.3833,22.4715,0.09796,"99th",28.523
"girls",119.3,-0.3833,22.5148,0.098,"99th",28.581
"girls",119.4,-0.3833,22.558,0.09804,"99th",28.639
"girls",119.5,-0.3833,22.6012,0.09808,"99th",28.696
"girls",119.6,-0.3833,22.6444,0.09812,"99th",28.754
"girls",119.7,-0.3833,22.6877,0.09816,"99th",28.812
"girls",119.8,-0.3833,22.7309,0.0982,"99th",28.87
"girls",119.9,-0.3833,22.7741,0.09824,"99th",28.928
"girls",120,-0.3833,22.8173,0.09828,"99th",28.986
"boys",45,-0.3521,2.441,0.09182,"99.9th",3.292
"boys",45.1,-0.3521,2.4577,0.09176,"99.9th",3.313
"boys",45.2,-0.3521,2.4744,0.0917,"99.9th",3.335
"boys",45.3,-0.3521,2.4911,0.09164,"99.9th",3.357
"boys",45.4,-0.3521,2.5078,0.09159,"99.9th",3.379
"boys",45.5,-0.3521,2.5244,0.09153,"99.9th",3.401
"boys",45.6,-0.3521,2.5411,0.09147,"99.9th",3.422
"boys",45.7,-0.3521,2.5578,0.09141,"99.9th",3.444
"boys",45.8,-0.3521,2.5744,0.09135,"99.9th",3.466
"boys",45.9,-0.3521,2.5911,0.09129,"99.9th",3.488
"boys",46,-0.3521,2.6077,0.09124,"99.9th",3.509
"boys",46.1,-0.3521,2.6244,0.09118,"99.9th",3.531
"boys",46.2,-0.3521,2.6411,0.09112,"99.9th",3.553
"boys",46.3,-0.3521,2.6578,0.09106,"99.9th",3.575
"boys",46.4,-0.3521,2.6745,0.091,"99.9th",3.596
"boys",46.5,-0.3521,2.6913,0.09094,"99.9th",3.618
"boys",46.6,-0.3521,2.7081,0.09088,"99.9th",3.64
"boys",46.7,-0.3521,2.7249,0.09083,"99.9th",3.662
"boys",46.8,-0.3521,2.7417,0.09077,"99.9th",3.684
"boys",46.9,-0.3521,2.7586,0.09071,"99.9th",3.706
"boys",47,-0.3521,2.7755,0.09065,"99.9th",3.728
"boys",47.1,-0.3521,2.7925,0.09059,"99.9th",3.75
"boys",47.2,-0.3521,2.8095,0.09053,"99.9th",3.772
"boys",47.3,-0.3521,2.8266,0.09047,"99.9th",3.794
"boys",47.4,-0.3521,2.8437,0.09042,"99.9th",3.816
"boys",47.5,-0.3521,2.8609,0.09036,"99.9th",3.838
"boys",47.6,-0.3521,2.8782,0.0903,"99.9th",3.861
"boys",47.7,-0.3521,2.8955,0.09024,"99.9th",3.883
"boys",47.8,-0.3521,2.9129,0.09018,"99.9th",3.906
"boys",47.9,-0.3521,2.9304,0.09012,"99.9th",3.928
"boys",48,-0.3521,2.948,0.09007,"99.9th",3.951
"boys",48.1,-0.3521,2.9657,0.09001,"99.9th",3.974
"boys",48.2,-0.3521,2.9835,0.08995,"99.9th",3.997
"boys",48.3,-0.3521,3.0014,0.08989,"99.9th",4.02
"boys",48.4,-0.3521,3.0195,0.08983,"99.9th",4.044
"boys",48.5,-0.3521,3.0377,0.08977,"99.9th",4.067
"boys",48.6,-0.3521,3.056,0.08972,"99.9th",4.091
"boys",48.7,-0.3521,3.0745,0.08966,"99.9th",4.115
"boys",48.8,-0.3521,3.0931,0.0896,"99.9th",4.139
"boys",48.9,-0.3521,3.1119,0.08954,"99.9th",4.164
"boys",49,-0.3521,3.1308,0.08948,"99.9th",4.188
"boys",49.1,-0.3521,3.1499,0.08943,"99.9th",4.213
"boys",49.2,-0.3521,3.1691,0.08937,"99.9th",4.238
"boys",49.3,-0.3521,3.1884,0.08931,"99.9th",4.262
"boys",49.4,-0.3521,3.2079,0.08925,"99.9th",4.288
"boys",49.5,-0.3521,3.2276,0.08919,"99.9th",4.313
"boys",49.6,-0.3521,3.2473,0.08913,"99.9th",4.339
"boys",49.7,-0.3521,3.2672,0.08908,"99.9th",4.364
"boys",49.8,-0.3521,3.2873,0.08902,"99.9th",4.39
"boys",49.9,-0.3521,3.3075,0.08896,"99.9th",4.416
"boys",50,-0.3521,3.3278,0.0889,"99.9th",4.443
"boys",50.1,-0.3521,3.3482,0.08884,"99.9th",4.469
"boys",50.2,-0.3521,3.3688,0.08878,"99.9th",4.496
"boys",50.3,-0.3521,3.3894,0.08872,"99.9th",4.522
"boys",50.4,-0.3521,3.4102,0.08867,"99.9th",4.549
"boys",50.5,-0.3521,3.4311,0.08861,"99.9th",4.576
"boys",50.6,-0.3521,3.4522,0.08855,"99.9th",4.603
"boys",50.7,-0.3521,3.4733,0.08849,"99.9th",4.63
"boys",50.8,-0.3521,3.4946,0.08843,"99.9th",4.658
"boys",50.9,-0.3521,3.5161,0.08837,"99.9th",4.685
"boys",51,-0.3521,3.5376,0.08831,"99.9th",4.713
"boys",51.1,-0.3521,3.5593,0.08825,"99.9th",4.741
"boys",51.2,-0.3521,3.5812,0.08819,"99.9th",4.769
"boys",51.3,-0.3521,3.6032,0.08813,"99.9th",4.798
"boys",51.4,-0.3521,3.6254,0.08807,"99.9th",4.826
"boys",51.5,-0.3521,3.6477,0.08801,"99.9th",4.855
"boys",51.6,-0.3521,3.6702,0.08795,"99.9th",4.884
"boys",51.7,-0.3521,3.6929,0.08789,"99.9th",4.913
"boys",51.8,-0.3521,3.7157,0.08783,"99.9th",4.942
"boys",51.9,-0.3521,3.7388,0.08777,"99.9th",4.972
"boys",52,-0.3521,3.762,0.08771,"99.9th",5.002
"boys",52.1,-0.3521,3.7855,0.08765,"99.9th",5.032
"boys",52.2,-0.3521,3.8092,0.08759,"99.9th",5.063
"boys",52.3,-0.3521,3.833,0.08753,"99.9th",5.093
"boys",52.4,-0.3521,3.8571,0.08747,"99.9th",5.124
"boys",52.5,-0.3521,3.8814,0.08741,"99.9th",5.155
"boys",52.6,-0.3521,3.9059,0.08735,"99.9th",5.187
"boys",52.7,-0.3521,3.9306,0.08729,"99.9th",5.219
"boys",52.8,-0.3521,3.9555,0.08723,"99.9th",5.251
"boys",52.9,-0.3521,3.9806,0.08717,"99.9th",5.283
"boys",53,-0.3521,4.006,0.08711,"99.9th",5.315
"boys",53.1,-0.3521,4.0315,0.08705,"99.9th",5.348
"boys",53.2,-0.3521,4.0572,0.08699,"99.9th",5.381
"boys",53.3,-0.3521,4.0831,0.08693,"99.9th",5.414
"boys",53.4,-0.3521,4.1092,0.08687,"99.9th",5.448
"boys",53.5,-0.3521,4.1354,0.08681,"99.9th",5.481
"boys",53.6,-0.3521,4.1619,0.08675,"99.9th",5.515
"boys",53.7,-0.3521,4.1885,0.08669,"99.9th",5.55
"boys",53.8,-0.3521,4.2153,0.08663,"99.9th",5.584
"boys",53.9,-0.3521,4.2422,0.08657,"99.9th",5.618
"boys",54,-0.3521,4.2693,0.08651,"99.9th",5.653
"boys",54.1,-0.3521,4.2965,0.08645,"99.9th",5.688
"boys",54.2,-0.3521,4.3239,0.08639,"99.9th",5.723
"boys",54.3,-0.3521,4.3513,0.08633,"99.9th",5.758
"boys",54.4,-0.3521,4.3789,0.08627,"99.9th",5.794
"boys",54.5,-0.3521,4.4066,0.08621,"99.9th",5.829
"boys",54.6,-0.3521,4.4344,0.08615,"99.9th",5.865
"boys",54.7,-0.3521,4.4623,0.0861,"99.9th",5.9
"boys",54.8,-0.3521,4.4903,0.08604,"99.9th",5.936
"boys",54.9,-0.3521,4.5185,0.08598,"99.9th",5.972
"boys",55,-0.3521,4.5467,0.08592,"99.9th",6.008
"boys",55.1,-0.3521,4.575,0.08586,"99.9th",6.045
"boys",55.2,-0.3521,4.6034,0.0858,"99.9th",6.081
"boys",55.3,-0.3521,4.6319,0.08575,"99.9th",6.117
"boys",55.4,-0.3521,4.6605,0.08569,"99.9th",6.154
"boys",55.5,-0.3521,4.6892,0.08563,"99.9th",6.191
"boys",55.6,-0.3521,4.718,0.08558,"99.9th",6.228
"boys",55.7,-0.3521,4.7469,0.08552,"99.9th",6.264
"boys",55.8,-0.3521,4.7758,0.08546,"99.9th",6.301
"boys",55.9,-0.3521,4.8048,0.08541,"99.9th",6.338
"boys",56,-0.3521,4.8338,0.08535,"99.9th",6.375
"boys",56.1,-0.3521,4.8629,0.08529,"99.9th",6.412
"boys",56.2,-0.3521,4.892,0.08524,"99.9th",6.45
"boys",56.3,-0.3521,4.9212,0.08518,"99.9th",6.487
"boys",56.4,-0.3521,4.9504,0.08513,"99.9th",6.524
"boys",56.5,-0.3521,4.9796,0.08507,"99.9th",6.561
"boys",56.6,-0.3521,5.0088,0.08502,"99.9th",6.599
"boys",56.7,-0.3521,5.0381,0.08497,"99.9th",6.636
"boys",56.8,-0.3521,5.0673,0.08491,"99.9th",6.673
"boys",56.9,-0.3521,5.0966,0.08486,"99.9th",6.711
"boys",57,-0.3521,5.1259,0.08481,"99.9th",6.748
"boys",57.1,-0.3521,5.1551,0.08475,"99.9th",6.785
"boys",57.2,-0.3521,5.1844,0.0847,"99.9th",6.823
"boys",57.3,-0.3521,5.2137,0.08465,"99.9th",6.86
"boys",57.4,-0.3521,5.2429,0.0846,"99.9th",6.897
"boys",57.5,-0.3521,5.2721,0.08455,"99.9th",6.935
"boys",57.6,-0.3521,5.3014,0.08449,"99.9th",6.972
"boys",57.7,-0.3521,5.3306,0.08444,"99.9th",7.009
"boys",57.8,-0.3521,5.3598,0.08439,"99.9th",7.046
"boys",57.9,-0.3521,5.3889,0.08434,"99.9th",7.083
"boys",58,-0.3521,5.418,0.0843,"99.9th",7.12
"boys",58.1,-0.3521,5.4471,0.08425,"99.9th",7.157
"boys",58.2,-0.3521,5.4762,0.0842,"99.9th",7.194
"boys",58.3,-0.3521,5.5053,0.08415,"99.9th",7.231
"boys",58.4,-0.3521,5.5343,0.0841,"99.9th",7.268
"boys",58.5,-0.3521,5.5632,0.08406,"99.9th",7.305
"boys",58.6,-0.3521,5.5922,0.08401,"99.9th",7.342
"boys",58.7,-0.3521,5.621,0.08397,"99.9th",7.379
"boys",58.8,-0.3521,5.6499,0.08392,"99.9th",7.416
"boys",58.9,-0.3521,5.6787,0.08388,"99.9th",7.452
"boys",59,-0.3521,5.7074,0.08383,"99.9th",7.489
"boys",59.1,-0.3521,5.7361,0.08379,"99.9th",7.525
"boys",59.2,-0.3521,5.7647,0.08375,"99.9th",7.562
"boys",59.3,-0.3521,5.7933,0.0837,"99.9th",7.598
"boys",59.4,-0.3521,5.8217,0.08366,"99.9th",7.634
"boys",59.5,-0.3521,5.8501,0.08362,"99.9th",7.671
"boys",59.6,-0.3521,5.8784,0.08358,"99.9th",7.707
"boys",59.7,-0.3521,5.9067,0.08354,"99.9th",7.743
"boys",59.8,-0.3521,5.9348,0.0835,"99.9th",7.778
"boys",59.9,-0.3521,5.9628,0.08346,"99.9th",7.814
"boys",60,-0.3521,5.9907,0.08342,"99.9th",7.85
"boys",60.1,-0.3521,6.0185,0.08339,"99.9th",7.885
"boys",60.2,-0.3521,6.0461,0.08335,"99.9th",7.92
"boys",60.3,-0.3521,6.0737,0.08331,"99.9th",7.955
"boys",60.4,-0.3521,6.1011,0.08328,"99.9th",7.99
"boys",60.5,-0.3521,6.1284,0.08324,"99.9th",8.025
"boys",60.6,-0.3521,6.1556,0.08321,"99.9th",8.06
"boys",60.7,-0.3521,6.1827,0.08317,"99.9th",8.094
"boys",60.8,-0.3521,6.2096,0.08314,"99.9th",8.129
"boys",60.9,-0.3521,6.2365,0.08311,"99.9th",8.163
"boys",61,-0.3521,6.2632,0.08308,"99.9th",8.197
"boys",61.1,-0.3521,6.2899,0.08304,"99.9th",8.231
"boys",61.2,-0.3521,6.3164,0.08301,"99.9th",8.265
"boys",61.3,-0.3521,6.3428,0.08298,"99.9th",8.298
